name,games played,minutes,pts,reb,asts,turnover,fgm
WATSOJA01 ,102,1248,323,149,117,93,126
WATTSRO01 ,28,92,40,39,2,0,12
WATTSSA01 ,54,650,281,99,45,0,109
WATTSSL01 ,437,11513,3901,1398,2678,239,1602
WEATHCL01 ,915,27740,10483,6846,1346,1431,4025
WEATHNI01 ,453,9680,4086,2232,418,319,1712
WeaveKy01 ,56,1167,299,130,101,69,113
WEBBECH01 ,831,30844,17182,8125,3526,2313,7192
WEBBJE01  ,75,538,161,59,42,0,67
WEBBMA01  ,9,51,39,10,2,5,13
WEBBSP01  ,814,20288,8072,1742,4342,1623,2903
WEBERFO01 ,50,0,173,0,4,0,59
WEBSTEL01 ,19,237,122,44,16,35,50
WEBSTJE01 ,11,58,18,7,3,3,8
WEBSTMA01 ,579,12966,4137,4044,722,835,1575
WEBSTMA01 ,38,398,165,174,30,38,55
WEBSTMA02 ,219,4962,1777,666,176,202,611
WEDMASC01 ,906,25927,11916,4355,1771,883,5153
WeemsSo01 ,12,56,19,4,3,6,8
WEHRDI01  ,9,0,12,0,3,0,5
WEIDNBR01 ,8,38,8,11,0,2,2
WEISSBO01 ,783,17277,5989,1398,2931,0,2288
WEITZRI01 ,25,75,33,10,8,0,12
WELLSBO01 ,591,15138,7147,2737,1249,1215,2814
WELLSBU01 ,39,394,128,68,34,31,48
WELLSOW01 ,33,214,99,35,22,0,42
WELLSRA01 ,3,48,2,6,7,0,1
WELPCH01  ,109,1173,359,265,43,66,140
WELSCJI01 ,247,4591,1519,602,375,262,516
WENNIBI01 ,720,9739,3301,2148,440,440,1379
WENSTMA01 ,11,37,18,12,0,4,6
WERDARO01 ,47,273,101,81,9,20,37
WERTIRA01 ,68,0,246,0,45,0,92
WESLEDA01 ,949,30278,11842,2405,4159,1808,4248
WESLEWA01 ,590,10306,5002,3243,385,0,2002
WESTBDE01 ,12,127,48,23,5,13,19
WestbRu01 ,82,2671,1256,399,435,274,436
WESTDA01  ,379,11767,5827,2718,639,616,2329
WESTDE01  ,303,8791,3104,953,1133,506,1183
WESTDO01  ,676,16649,6477,1670,1292,823,2631
WESTJE01  ,932,36571,25192,5376,6238,0,9016
WESTMA01  ,1090,20213,6259,5347,428,1208,2528
WestMa02  ,117,535,102,105,32,22,35
WESTPPA01 ,823,20947,12809,1580,3591,1117,5079
WESTRO01  ,4,14,4,5,0,0,2
WETZEJO01 ,357,4714,1215,682,494,0,465
WHALERO01 ,23,211,49,43,17,14,23
WHATLEN01 ,385,7108,2150,679,1754,687,845
WHEATDE01 ,80,740,265,56,127,57,93
WHEELCL01 ,87,867,254,71,157,76,107
WHEELTY01 ,1,3,4,0,2,0,1
WHITALU01 ,3,15,2,1,1,0,1
WhiteDJ01 ,7,128,62,32,6,3,26
WHITEDO01 ,30,275,61,13,37,18,19
WHITEER01 ,55,788,336,132,26,47,128
WHITEHE01 ,38,315,90,48,47,0,34
WHITEHU01 ,52,467,171,77,40,0,71
WHITEHU01 ,68,990,407,187,70,0,163
WHITEJA01 ,334,5916,1954,1944,63,397,736
WhiteJa02 ,10,150,57,20,6,8,21
WHITEJE01 ,679,11828,4423,3268,374,696,1810
WHITEJO01 ,837,29941,14399,3345,4095,504,6169
WHITERA01 ,281,5382,2083,1366,175,372,783
WHITERO01 ,324,5410,2387,749,232,330,971
WHITERO02 ,218,3355,1540,485,237,285,617
WHITERU01 ,124,1185,384,120,112,42,156
WHITETO01 ,49,581,261,31,59,47,111
WHITEWI01 ,82,577,302,80,82,55,126
WHITFDW01 ,8,122,40,25,2,8,13
WHITNCH01 ,579,10054,3738,816,1613,619,1227
WHITNCH02 ,70,1048,404,146,87,62,174
WHITNHA01 ,145,3032,1339,1102,168,126,518
WICKSSI01 ,760,25762,12803,6620,2437,667,5046
WIDBYRO01 ,20,137,58,45,4,7,27
WIERMU01  ,56,0,429,0,107,0,157
WIESEBO01 ,60,326,119,112,23,0,51
WIGGIMI01 ,389,8105,3877,1235,609,453,1596
WILBUKE01 ,51,479,197,202,27,47,79
WILBUKE01 ,3,26,11,10,2,0,5
WILCOCH01 ,447,9714,4157,2374,367,557,1674
WILCUDC01 ,59,0,128,0,80,0,42
WILEYGE01 ,300,6386,1273,2194,252,0,553
WILEYGE01 ,9,85,18,20,2,2,7
WILEYMI01 ,94,1284,692,246,63,99,279
WILEYMO01 ,295,3843,1078,341,722,311,421
WILFOWI01 ,268,4810,1826,910,565,0,684
WILKEBO01 ,536,14883,5424,2236,1835,1156,2256
WILKEJA01 ,828,27275,14644,5117,2050,1211,6226
WILKEJA02 ,114,1531,547,274,104,101,224
WILKELE01 ,1077,38064,17772,5030,7211,0,6189
WILKIDA01 ,12,45,14,4,2,4,4
WILKIDA02 ,310,6570,2359,802,476,343,876
WILKIDO01 ,1074,38113,26668,7169,2677,2669,9963
WILKIED01 ,322,3787,1534,1002,62,288,596
WILKIGE01 ,900,26087,11745,2645,2703,1683,4758
WILKIJE01 ,454,10004,3575,2574,462,631,1501
WILKSMI01 ,227,2185,575,224,266,112,211
WILLIAA01 ,715,12007,4122,2790,485,665,1573
WILLIAL01 ,460,12610,4161,1140,1877,623,1664
WILLIAL02 ,11,70,43,26,5,0,19
WILLIAR01 ,541,9329,2876,1700,2377,0,1175
WILLIAR01 ,7,89,16,12,20,10,8
WILLIBE01 ,128,1936,890,240,278,0,363
WILLIBE01 ,155,3231,1732,283,278,264,711
WILLIBO01 ,24,203,70,59,7,0,22
WILLIBR01 ,18,163,41,18,3,12,17
WILLIBU01 ,1307,42464,16784,13018,1646,2786,6404
WILLICH01 ,372,11444,6020,1157,992,741,2337
WILLICH02 ,138,2869,754,238,449,156,286
WILLICH02 ,500,15025,6140,1251,2420,936,2239
WILLICH03 ,22,65,37,4,7,0,14
WILLICL01 ,3,18,4,3,2,0,2
WILLICO01 ,39,288,92,37,29,13,36
WILLICO02 ,822,18745,9147,3184,972,1316,3603
WILLIDE01 ,310,10828,5028,900,2691,898,1862
WILLIDO01 ,77,1794,506,106,183,107,232
WILLIEA01 ,146,1882,664,814,126,20,290
WILLIER01 ,658,15734,5642,2139,936,789,1865
WILLIFL01 ,71,1239,665,181,142,177,297
WILLIFR01 ,323,6606,4738,510,516,568,1959
WILLIFR02 ,86,952,253,77,166,83,92
WILLIGE01 ,1,8,0,0,0,0,0
WILLIGU01 ,825,25645,14093,2222,4597,1646,5793
WILLIGU02 ,26,144,68,33,9,8,31
WILLIHA01 ,40,468,173,96,26,32,76
WILLIHE01 ,1102,28484,11944,6509,1856,1929,5037
WILLIHO01 ,887,26327,9784,5998,1591,1207,3688
WILLIJA01 ,475,9805,3472,3584,287,515,1360
WILLIJA02 ,678,21188,7719,1653,4261,1538,2854
WILLIJA03 ,75,1961,714,195,350,171,273
WilliJa04 ,10,20,12,2,0,1,5
WILLIJE01 ,587,12753,3865,3743,474,587,1425
WILLIJO01 ,435,10952,4406,2201,1262,684,1769
WILLIJO02 ,228,6391,3215,552,628,541,1371
WILLIJO02 ,288,9149,5802,722,813,565,2353
WilliJu01 ,49,455,165,164,2,19,67
WILLIKE01 ,1424,38359,17253,11901,1328,2520,7095
WILLIKE02 ,260,2947,1268,356,319,254,495
WILLIKE03 ,260,2918,1247,693,161,136,547
WILLILO01 ,253,5535,757,1596,247,236,338
WILLILO02 ,251,4620,2277,422,615,335,771
WILLIMA01 ,410,12279,5555,1297,1954,915,2140
WILLIMA02 ,284,8994,3541,1560,402,407,1250
WilliMa03 ,142,2233,861,271,413,222,324
WilliMa04 ,13,39,14,12,3,0,7
WILLIMI01 ,413,10403,4533,1050,2385,938,1470
WILLIMI02 ,4,95,22,13,12,10,11
WILLIMI02 ,68,645,236,51,125,0,86
WILLIMI03 ,21,102,15,23,2,3,6
WILLIMO01 ,456,7625,2884,1296,544,555,1143
WILLINA01 ,642,14869,7709,2469,963,176,3278
WILLIPE01 ,58,583,153,147,15,20,68
WILLIRA01 ,655,18462,10158,2370,3779,2099,3962
WILLIRE01 ,599,16013,7508,2393,1492,1051,2992
WILLIRI01 ,44,346,147,38,37,38,56
WILLIRO01 ,516,11478,4797,971,1818,0,1858
WILLIRO02 ,153,3367,1319,330,825,354,500
WILLISA01 ,66,672,255,116,64,0,89
WILLISA02 ,257,4528,1628,1146,156,308,668
WILLISC01 ,746,12221,3717,3506,431,545,1588
WilliSe01 ,105,1633,487,398,41,90,193
WILLISH01 ,325,5352,1892,518,765,331,676
WilliSh02 ,125,1688,659,306,83,87,250
WilliSh03 ,190,2797,885,793,75,165,328
WILLISL01 ,305,6617,3327,1287,603,540,1322
WILLITR01 ,47,427,151,111,22,36,62
WILLIVA01 ,38,295,148,68,15,0,62
WILLIWA01 ,708,18821,8385,2794,1637,1321,2978
WILLIWA02 ,53,0,215,0,82,0,61
WILLIWI01 ,25,105,23,23,8,0,10
WILLOBI01 ,488,8647,2930,1891,413,390,1224
WILLODE01 ,25,508,190,51,66,37,61
WILSOBO01 ,63,1308,236,210,108,0,79
WILSOBO02 ,69,1562,616,450,55,127,226
WILSOBO03 ,143,1498,792,167,110,6,345
WILSOGE01 ,410,5768,2216,2144,307,0,841
WILSOIS01 ,30,386,190,39,72,41,68
WILSOIS01 ,48,322,167,47,41,0,63
WILSOJA01 ,70,815,366,187,45,63,136
WILSOJI01 ,6,44,6,6,8,0,1
WILSOMI01 ,32,338,108,36,45,28,39
WILSONI01 ,15,54,19,11,3,5,7
WILSOOT01 ,127,2049,535,212,424,172,216
WILSORI01 ,66,648,194,79,83,49,83
WILSORI02 ,24,420,125,27,69,25,43
WILSOST01 ,48,297,148,52,35,3,57
WILSOTH01 ,16,143,17,16,12,8,7
WILSOTR01 ,103,1609,591,353,99,117,236
WINCHKE01 ,122,1028,417,131,46,47,172
WINDITO01 ,9,193,36,47,32,0,16
WINDSJO01 ,11,68,27,26,2,0,10
WINFILE01 ,403,7383,2959,828,1003,0,1191
WINGADA01 ,740,13238,4166,1420,1376,853,1690
WINGFDO01 ,114,1146,423,275,76,89,157
WINGOHA01 ,212,2814,1023,745,128,0,396
WINKLMA01 ,3,14,8,4,2,0,3
WINKLMA01 ,20,155,40,16,12,12,15
WINSLRI01 ,7,45,7,7,2,4,3
WINTEBR01 ,650,19938,10537,1688,2674,1014,4490
WINTETR01 ,1,5,0,3,0,0,0
WINTEVO01 ,4,17,6,3,0,2,3
WISESK01  ,2,10,4,3,1,2,2
WISEWI01  ,475,17025,9110,4322,1452,890,3478
WISEWI01  ,77,1413,617,256,142,0,237
WITTELU01 ,118,1098,372,357,60,0,149
WITTMGR01 ,60,523,212,117,15,0,86
WITTMRA01 ,543,11594,4034,760,1201,441,1823
WITTSGA01 ,46,493,132,62,38,35,49
WOHLDA01  ,410,8142,2553,558,1397,16,1015
WOLFJO01  ,592,9636,2485,1933,596,509,1068
WOLKORU01 ,41,329,80,47,4,13,27
WOODAL01  ,417,9939,4902,1262,742,569,1980
WOODBO01  ,6,0,7,0,1,0,3
WOODDA01  ,412,5551,1602,1004,291,236,567
WOODHO01  ,42,342,144,65,9,15,55
WOODLE01  ,274,4531,1742,316,867,266,598
WOODSLO01 ,215,2427,555,683,74,138,208
WOODSMI01 ,786,20021,10981,1838,1822,1331,4368
WOODSQY01 ,167,2062,691,385,105,138,281
WOODSRA01 ,151,1093,356,93,257,110,115
WOODSTO01 ,18,184,42,55,4,9,14
WOOLLBO01 ,19,234,84,69,6,0,32
WOOLROR01 ,851,24041,13623,3696,1609,1747,5150
WORKMHA01 ,359,7202,1967,819,1410,538,748
WORKMMA01 ,79,1181,386,230,44,0,155
WORKMTO01 ,41,181,109,52,5,0,41
WORKMTO01 ,84,1130,665,273,70,0,249
WORSLWI01 ,24,460,145,35,39,32,36
WORTHJA01 ,926,30001,16320,4708,2791,1859,6878
WORTHSA01 ,69,967,239,116,118,93,97
WRIGHAN01 ,224,4309,1178,494,227,170,454
WRIGHBR01 ,16,145,54,54,1,15,21
WRIGHBR02 ,26,327,129,39,20,14,45
WrighBr03 ,76,1061,470,255,29,36,191
WRIGHDO01 ,139,2630,823,543,168,117,336
WRIGHHO01 ,53,616,237,80,63,1,94
WRIGHHO02 ,19,174,62,47,3,11,23
WRIGHJO01 ,77,931,303,218,36,0,133
WRIGHJO01 ,26,336,133,73,2,28,55
WrighJu01 ,110,1410,458,267,83,77,198
WRIGHLA01 ,343,6834,2824,550,1165,436,1190
WRIGHLE01 ,27,426,65,138,15,22,28
WRIGHLO01 ,335,8707,3590,913,641,292,1443
WRIGHLO02 ,779,18540,6191,4943,622,877,2556
WRIGHLU01 ,15,92,19,10,0,6,8
WRIGHSH01 ,203,4531,1974,1023,118,355,777
WUYCIDE01 ,157,1684,684,323,128,181,273
WYDNEAJ01 ,6,39,12,3,8,4,3
YARBRVI01 ,59,1381,404,162,130,81,167
YARDLGE01 ,472,15767,9063,4220,815,0,3193
YATESBA01 ,24,144,69,40,7,0,31
YATESWA01 ,37,263,72,94,16,0,31
YELVECH01 ,69,1227,545,201,81,0,206
YONAKRI01 ,10,70,33,27,3,2,14
YOUNGDA01 ,574,9536,2622,709,1674,472,984
YOUNGKO01 ,3,15,13,4,1,1,5
YOUNGMI01 ,49,472,223,88,24,15,94
YoungNi01 ,157,2994,1453,265,158,187,546
YOUNGPE01 ,9,72,13,8,7,4,6
YoungTh01 ,149,4136,1755,691,144,182,739
YOUNGTI01 ,25,137,54,35,5,9,13
YueSu01   ,10,28,6,0,2,3,3
ZASLOMA01 ,540,6760,7990,864,1093,0,2854
ZAWOLRO01 ,179,3534,1210,732,217,0,396
ZELLEDA01 ,61,278,90,27,58,0,36
ZELLEGA01 ,90,779,289,102,39,9,124
ZELLEHA01 ,48,0,362,0,31,0,120
ZENOTO01  ,8,59,14,14,1,9,6
ZEVENPH01 ,8,58,30,13,3,4,15
ZIDEKGE01 ,135,1328,453,286,32,69,161
ZIMMEDE01 ,2,32,4,4,7,4,2
ZOETJI01  ,7,30,2,8,1,4,1
ZOPFBI01  ,53,398,118,46,73,0,49
ZUNICMA01 ,56,0,273,0,50,0,98
,,,,,,,
(4051 row(s) affected),,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
